D009033	Culicidae	B01.050.500.131.617.720.500.500.750.712.500.875	7157
D009052	Leukemia Virus, Murine	B04.613.807.375.525,B04.820.650.375.525	11786
D009089	Mucor	B01.300.300.500.500	4830
D009090	Mucorales	B01.300.300.500	4827
D009109	Mumps virus	B04.820.480.937.600.650.750.550	1979165
D009115	Muridae	B01.050.150.900.649.313.992.635	10066
D009117	Muscidae	B01.050.500.131.617.720.500.500.750.642	7366
D009159	Mycobacteriaceae	B03.510.024.962,B03.510.460.400.410.552	1762
D009161	Mycobacterium	B03.510.024.962.500,B03.510.460.400.410.552.552	1763
D009162	Mycobacterium avium	B03.510.024.962.500.300,B03.510.460.400.410.552.552.300	1764
D009163	Mycobacterium bovis	B03.510.024.962.500.402,B03.510.460.400.410.552.552.402	1765
D009166	Mycobacterium leprae	B03.510.024.962.500.502,B03.510.460.400.410.552.552.502	1769
D009167	Mycobacterium lepraemurium	B03.510.024.962.500.602,B03.510.460.400.410.552.552.602	64667
D009168	Mycobacterium phlei	B03.510.024.962.500.640,B03.510.460.400.410.552.552.640	1771
D009169	Mycobacterium tuberculosis	B03.510.024.962.500.702,B03.510.460.400.410.552.552.702	1773
D009174	Mycoplasma	B03.440.860.580.553.553	2093
D009176	Mycoplasma mycoides	B03.440.860.580.553.553.585	2102
D009177	Mycoplasma pneumoniae	B03.440.860.580.553.553.650	2104
D009178	Mycoplasmataceae	B03.440.860.580.553	2092
D009179	Mycoplasmatales	B03.440.860.580	2085
D009189	Avian Myeloblastosis Virus	B04.613.807.070.110,B04.820.650.070.110	11866
D009231	Myxococcales	B03.660.125.500	29
D009233	Myxoma virus	B04.280.210.600.550,B04.280.650.160.500.550,B04.613.204.600.550	10273
D009235	Myxomycetes	B01.046.550.550	33680
D009253	Naegleria	B01.046.500.700.710	5761
D009331	Necator	B01.050.500.500.294.400.968.100.550	51030
D009337	Necturus	B01.050.150.900.090.608.630.510	42756
D009338	Necturus maculosus	B01.050.150.900.090.608.630.510.508	42757
D009343	Neisseria	B03.440.400.425.550.550,B03.660.075.525.520	482
D009344	Neisseria gonorrhoeae	B03.440.400.425.550.550.474,B03.660.075.525.520.400	485
D009345	Neisseria meningitidis	B03.440.400.425.550.550.641,B03.660.075.525.520.500	487
D009346	Neisseriaceae	B03.440.400.425.550,B03.660.075.525	481
D009348	Nematoda	B01.050.500.500.294	6231
D009351	Nematospiroides dubius	B01.050.500.500.294.400.968.400.550.275	6339
D009491	Neurospora	B01.300.107.800.629	5140
D009492	Neurospora crassa	B01.300.107.800.629.564	5141
D009522	Newcastle disease virus	B04.820.480.937.600.650.070.600	11176
D009559	Nippostrongylus	B01.050.500.500.294.400.968.400.575	27834
D009576	Nitrobacter	B03.440.400.425.200.520,B03.660.050.035.520	911
D009606	Nitrosomonas	B03.440.400.425.562.500,B03.660.075.550.500	914
D009615	Nocardia	B03.510.024.981.550	1817
D009616	Nocardia asteroides	B03.510.024.981.550.550	1824
D009618	Nocardiaceae	B03.510.024.981	85025
D009663	Norwalk virus	B04.820.578.298.550.500	11983
D009670	Encephalitozoon cuniculi	B01.300.360.500.500.100.175.175	6035
D009673	Notophthalmus viridescens	B01.050.150.900.090.608.700.500.480	8316
D009815	Oesophagostomum	B01.050.500.500.294.400.968.710.600	52564
D009835	Oligochaeta	B01.050.500.091.657	6381
D009854	Onchocerca	B01.050.500.500.294.400.937.463.510	6281
D009868	Oomycetes	B01.750.580	4762
D009890	Opisthorchidae	B01.050.500.500.736.715.520	6196
D009891	Opisthorchis	B01.050.500.500.736.715.520.700	6197
D009893	Opossums	B01.050.150.900.649.573.575	9265
D009923	Orf virus	B04.280.650.160.670.600	10258
D009975	Orthomyxoviridae	B04.820.480.968	11308
D009980	Influenza A virus	B04.820.480.968.405.400	11320
D009981	Influenza B virus	B04.820.480.968.407.410	11520
D009982	Influenzavirus C	B04.820.480.968.410	197913
D009987	Orthoptera	B01.050.500.131.617.678	6993
D009990	Oryzias	B01.050.150.900.493.850.139.650	8089
D010028	Ostertagia	B01.050.500.500.294.400.968.746.432	6316
D010124	Oxyuroidea	B01.050.500.500.294.400.750.500	51025
D010125	Ostreidae	B01.050.500.644.080.643	6563
D010143	Paecilomyces	B01.300.381.640	33202
D010203	Panstrongylus	B01.050.500.131.617.412.420.700.850.600	65342
D010207	Papaver	B01.875.800.575.912.250.836.500.500	3468
D010215	Papio	B01.050.150.900.649.313.988.400.112.199.120.610	9554
D010222	Parainfluenza Virus 1, Human	B04.820.480.937.600.650.700.715	12730
D010223	Parainfluenza Virus 2, Human	B04.820.480.937.600.650.750.715	1979160
D010224	Parainfluenza Virus 3, Human	B04.820.480.937.600.650.700.735	11216
D010228	Paracoccidioides	B01.300.381.648	38946
D010230	Paracoccus	B03.440.400.425.600,B03.660.050.750.600	265
D010231	Paracoccus denitrificans	B03.440.400.425.600.380,B03.660.050.750.600.125	266
D010238	Paragonimus	B01.050.500.500.736.715.800.610	34503
D010247	Paramecium	B01.043.185.650.375.550.637	5884
D010250	Paramphistomatidae	B01.050.500.500.736.715.600	758767
D010252	Paramyxoviridae	B04.820.480.937.600	11158
D010285	Pseudocowpox Virus	B04.280.650.160.670.650	129726
D010311	Parrots	B01.050.150.900.248.710.672	9224
D010321	Parvoviridae	B04.280.580	10780
D010325	Pasteurella	B03.440.450.600.600,B03.660.250.550.590	745
D010367	Arachis	B01.875.800.575.912.250.401.077	3817
D010374	Pediculus	B01.050.500.131.617.690.060.716	121222
D010376	Pediococcus	B03.353.750.450.737,B03.510.550.450.737	1253
D010407	Penicillium	B01.300.381.662	5073
D010408	Penicillium chrysogenum	B01.300.381.662.592	5076
D010459	Peptococcaceae	B03.353.625.782,B03.510.400.562	186807
D010460	Peptococcus	B03.353.625.782.593,B03.510.400.562.593	2740
D010462	Peptostreptococcus	B03.353.625.798,B03.510.400.625	1257
D010471	Perches	B01.050.150.900.493.602.600	8165
D010473	Perciformes	B01.050.150.900.493.602	8111
D010526	Periplaneta	B01.050.500.131.617.140.580	6977
D010527	Perissodactyla	B01.050.150.900.649.313.984	9787
D010542	Peromyscus	B01.050.150.900.649.313.992.635.075.500.510	10040
D010576	Pestivirus	B04.820.578.344.700	11095
D010582	Bacteriophage lambda	B04.123.150.800.230,B04.123.205.230,B04.280.090.800.230	10710
D010583	Bacteriophage mu	B04.123.150.500.260,B04.123.205.260,B04.280.090.500.260	2681603
D010584	Bacteriophage phi X 174	B04.123.205.320,B04.123.470.500.320,B04.280.470.500.320	10847
D010676	Phialophora	B01.300.381.706	1379869
D010691	Phlebotomus	B01.050.500.131.617.720.500.500.750.781.602	13203
D010776	Photobacterium	B03.440.450.900.604,B03.660.250.830.590	657
D010800	Phycomyces	B01.300.300.500.750	4836
D010804	Physarum	B01.046.550.550.600.700	5790
D010838	Phytophthora	B01.750.580.715	4783
D010843	Pichia	B01.300.107.795.700,B01.300.930.600	4919
D010849	Picornaviridae	B04.820.578.750	12058
D010856	Columbidae	B01.050.150.900.248.165.150	8930
D010872	Caniformia	B01.050.150.900.649.313.750.250	379584
D010884	Pipidae	B01.050.150.900.090.180.610	8352
D010943	Plantago	B01.875.800.575.912.250.583.700.700	26867
D010961	Plasmodium	B01.043.075.380.611	5820
D010962	Plasmodium berghei	B01.043.075.380.611.461	5821
D010963	Plasmodium falciparum	B01.043.075.380.611.561	5833
D010964	Plasmodium gallinaceum	B01.043.075.380.611.576	5849
D010965	Plasmodium malariae	B01.043.075.380.611.661	5858
D010966	Plasmodium vivax	B01.043.075.380.611.761	5855
D010967	Plasmodium yoelii	B01.043.075.380.611.780	5861
D010986	Platyhelminths	B01.050.500.500.736	6157
D010987	Platypus	B01.050.150.900.649.627.600	9258
D010999	Pleurodeles	B01.050.150.900.090.608.700.540	8317
D011010	Pneumocystis	B01.300.107.730	4753
D011035	Podophyllum	B01.875.800.575.912.250.125.500	35932
D011036	Poecilia	B01.050.150.900.493.850.280.680	8080
D011077	Polychaeta	B01.050.500.091.700	6341
D011120	Polyomavirus	B04.280.210.700.615,B04.613.204.670.615	36362
D011124	Polyporaceae	B01.300.179.120.760	5317
D011148	Pongo pygmaeus	B01.050.150.900.649.313.988.400.112.400.635.650	9600
D011161	Porifera	B01.050.500.802	6040
D011198	Solanum tuberosum	B01.875.800.575.912.250.908.500.725.777	4113
D011212	Poxviridae	B04.280.650	10240
D011323	Primates	B01.050.150.900.649.313.988	9443
D011423	Propionibacteriaceae	B03.510.024.990,B03.510.460.400.400.600	31957
D011424	Propionibacterium	B03.510.024.990.600,B03.510.460.400.400.600.600	1743
D011425	Propionibacterium acnes	B03.510.024.990.600.600,B03.510.460.400.400.600.600.600	1747
D011443	Strepsirhini	B01.050.150.900.649.313.988.700	376911
D011483	Proteidae	B01.050.150.900.090.608.630	166053
D011511	Proteus	B03.440.450.425.600,B03.660.250.150.590	583
D011513	Proteus mirabilis	B03.440.450.425.600.501,B03.660.250.150.590.500	584
D011514	Proteus vulgaris	B03.440.450.425.600.800,B03.660.250.150.590.840	585
D011525	Prototheca	B01.875.150.634	3110
D011532	Providencia	B03.440.450.425.670,B03.660.250.150.600	586
D011541	Pseudallescheria	B01.300.107.780	5596
D011548	Pseudomonadaceae	B03.440.400.425.625,B03.660.250.580	135621
D011549	Pseudomonas	B03.440.400.425.625.625,B03.660.250.580.590	286
D011550	Pseudomonas aeruginosa	B03.440.400.425.625.625.100,B03.660.250.580.590.050	287
D011551	Pseudomonas fluorescens	B03.440.400.425.625.625.325,B03.660.250.580.590.210	294
D011558	Herpesvirus 1, Suid	B04.280.382.100.900.510	10345
D011563	Psittaciformes	B01.050.150.900.248.710	9223
D011576	Psychodidae	B01.050.500.131.617.720.500.500.750.781	7197
D011723	Chrysanthemum cinerariifolium	B01.875.800.575.912.250.100.206.222	118510
D011775	Pythium	B01.750.580.750	4797
D011820	Rabies virus	B04.820.480.937.750.500.700	11292
D011821	Raccoons	B01.050.150.900.649.313.750.250.623.700	9653
D011892	Rana catesbeiana	B01.050.150.900.090.180.708.180	8400
D011893	Rana esculenta	B01.050.150.900.090.180.708.240	8401
D011894	Rana pipiens	B01.050.150.900.090.180.708.310	8404
D011895	Rana ridibunda	B01.050.150.900.090.180.708.360	8406
D011896	Rana temporaria	B01.050.150.900.090.180.708.420	8407
D011898	Ranidae	B01.050.150.900.090.180.708	8397
D011925	Rauscher Virus	B04.613.807.375.525.770,B04.820.650.375.525.770	11784
D011926	Rauwolfia	B01.875.800.575.912.250.456.500.777	4059
D012053	Reindeer	B01.050.150.900.649.313.500.380.373.644	9870
D012087	Reoviridae	B04.820.223.719	10880
D012089	Mammalian orthoreovirus 3	B04.820.223.719.590.550.700	538123
D012190	Retroviridae	B04.613.807,B04.820.650	11632
D012209	Rhabdoviridae	B04.820.480.937.750	11270
D012228	Rhinosporidium	B01.500.700	90338
D012230	Rhizobiaceae	B03.440.400.425.700,B03.660.050.662	82115
D012231	Rhizobium	B03.440.400.425.700.800,B03.585.900,B03.660.050.662.670	379
D012232	Rhizoctonia	B01.300.381.740	1322061
D012233	Rhizopus	B01.300.300.500.800	4842
D012239	Rhodnius	B01.050.500.131.617.412.420.700.850.700	13248
D012240	Rhodococcus	B03.510.024.981.775	1827
D012241	Rhodopseudomonas	B03.440.400.425.200.700,B03.660.050.035.700	1073
D012242	Rhodobacter sphaeroides	B03.440.623.700,B03.660.050.750.700.700	1063
D012244	Rhodospirillaceae	B03.440.400.425.708,B03.660.050.755.750	41295
D012245	Rhodospirillales	B03.660.050.755	204441
D012246	Rhodospirillum	B03.440.400.425.708.733,B03.660.050.755.750.733	1081
D012247	Rhodospirillum rubrum	B03.440.400.425.708.733.650,B03.660.050.755.750.733.650	1085
D012248	Rhodotorula	B01.300.381.750,B01.300.930.650	5533
D012250	Rheum	B01.875.800.575.912.250.825.700	3620
D012251	Toxicodendron	B01.875.800.575.912.250.044.744	43852
D012275	Oryza	B01.875.800.575.912.250.822.616	4527
D012278	Ricinus	B01.875.800.575.912.250.859.797.438.650	3987
D012281	Rickettsia	B03.660.050.783.875.650.650	780
D012283	Rickettsia prowazekii	B03.660.050.783.875.650.650.600	782
D012284	Rickettsia rickettsii	B03.660.050.783.875.650.650.650	783
D012285	Orientia tsutsugamushi	B03.660.050.783.875.650.450.500	784
D012286	Rickettsia typhi	B03.660.050.783.875.650.650.810	785
D012287	Rickettsiaceae	B03.660.050.783.875	775
D012296	Rift Valley fever virus	B04.820.480.750.710.700	11588
D012302	Rinderpest virus	B04.820.480.937.600.650.500.675	11241
D012377	Rodentia	B01.050.150.900.649.313.992	9989
D012398	Ross River virus	B04.820.578.875.054.813	11029
D012401	Rotavirus	B04.820.223.719.790	10912
D012403	Rotifera	B01.050.500.500.770	10190
D012412	Rubella virus	B04.820.578.875.700.700	11041
D012418	Ruminants	B01.050.150.900.649.313.500.380	9845
D012434	Secale	B01.875.800.575.912.250.822.857	4549
D012440	Saccharomyces	B01.300.107.795.785,B01.300.930.705	4930
D012441	Saccharomyces cerevisiae	B01.300.107.795.785.800,B01.300.930.705.655	4932
D012442	Saccharomycopsis	B01.300.107.795.815,B01.300.930.710	4943
D012452	Saguinus	B01.050.150.900.649.313.988.400.600.150.150.710	9486
D012453	Saimiri	B01.050.150.900.649.313.988.400.600.150.710.710	9520
D012454	Salamandra	B01.050.150.900.090.608.700.610	57569
D012455	Salamandridae	B01.050.150.900.090.608.700	8314
D012475	Salmonella	B03.440.450.425.800,B03.660.250.150.710	590
D012476	Salmonella arizonae	B03.440.450.425.800.100,B03.660.250.150.710.050	59203
D012477	Salmonella enteritidis	B03.440.450.425.800.200.300,B03.660.250.150.710.160.160	149539
D012479	Salmonella paratyphi C	B03.440.450.425.800.200.750,B03.660.250.150.710.160.711	57046
D012482	Salmonella paratyphi A	B03.440.450.425.800.200.600,B03.660.250.150.710.160.580	54388
D012484	Salmonella paratyphi B	B03.440.450.425.800.200.700,B03.660.250.150.710.160.710	57045
D012485	Salmonella typhi	B03.440.450.425.800.200.800,B03.660.250.150.710.160.750	90370
D012486	Salmonella typhimurium	B03.440.450.425.800.200.825,B03.660.250.150.710.160.760	90371
D012487	Salmonidae	B01.050.150.900.493.817.750	8015
D012505	Sarcina	B03.353.625.375.750,B03.510.400.750	1266
D012520	Sarcoptes scabiei	B01.050.500.131.166.132.419.750.800	52283
D012522	Sarcocystis	B01.043.075.189.250.750.750	5812
D012526	Satellite Viruses	B04.265.658	198600
D012547	Schistosoma	B01.050.500.500.736.715.770.680	6181
D012548	Schistosoma haematobium	B01.050.500.500.736.715.770.680.510	6185
D012549	Schistosoma japonicum	B01.050.500.500.736.715.770.680.570	6182
D012550	Schistosoma mansoni	B01.050.500.500.736.715.770.680.700	6183
D012551	Schistosomatidae	B01.050.500.500.736.715.770	31245
D012567	Schizophyllum	B01.300.179.100.750	5333
D012568	Schizosaccharomyces	B01.300.107.797,B01.300.930.720	4895
D012589	Sciuridae	B01.050.150.900.649.313.992.750	55153
D012605	Scorpions	B01.050.500.131.166.661	6855
D012615	Sea Anemones	B01.050.500.308.237.750	6103
D012616	Sea Cucumbers	B01.050.500.408.560	7705
D012617	Sea Urchins	B01.050.500.408.578	7625
D012672	Semliki forest virus	B04.820.578.875.054.840	11033
D012674	Senecio	B01.875.800.575.912.250.100.800	18794
D012705	Serratia	B03.440.450.425.814,B03.660.250.150.720	613
D012706	Serratia marcescens	B03.440.450.425.814.664,B03.660.250.150.720.500	615
D012754	Sharks	B01.050.150.900.493.370.853	119203
D012756	Sheep	B01.050.150.900.649.313.500.380.791	9935
D012760	Shigella	B03.440.450.425.850,B03.660.250.150.730	620
D012761	Shigella boydii	B03.440.450.425.850.175,B03.660.250.150.730.050	621
D012762	Shigella dysenteriae	B03.440.450.425.850.350,B03.660.250.150.730.125	622
D012763	Shigella flexneri	B03.440.450.425.850.450,B03.660.250.150.730.210	623
D012764	Shigella sonnei	B03.440.450.425.850.800,B03.660.250.150.730.710	624
D012776	Fibroma Virus, Rabbit	B04.280.210.600.250,B04.280.650.160.500.250,B04.613.204.600.250	10271
D012777	Cottontail rabbit papillomavirus	B04.280.210.655.500.150,B04.613.204.655.500.150	10623
D012788	Shrews	B01.050.150.900.649.313.961.751	9376
D012831	Bombyx	B01.050.500.131.617.720.500.500.937.650.100	7090
D012840	Simbu virus	B04.820.480.750.640.855	35306
D012842	Sarcoma Virus, Woolly Monkey	B04.613.807.375.770,B04.613.807.805.601,B04.820.650.375.770,B04.820.650.805.601	11970
D012843	Simuliidae	B01.050.500.131.617.720.500.500.750.712.500.937	7190
D012845	Sindbis Virus	B04.820.578.875.054.860	11034
D012860	Skates, Fish	B01.050.150.900.493.370.870,B01.050.150.900.493.378.682	30475
D012889	Mephitidae	B01.050.150.900.649.313.750.250.479	119825
D012896	Sloths	B01.050.150.900.649.313.999.750	948953
D012901	Variola virus	B04.280.650.160.650.930	10255
D012911	Snakes	B01.050.150.900.833.672	8570
D013025	Soybeans	B01.875.800.575.912.250.401.750	3847
D013032	Sparganum	B01.050.500.500.736.215.228.831,B01.050.500.500.736.215.800.810	64605
D013098	Xylariales	B01.300.107.950	37989
D013112	Spiders	B01.050.500.131.166.803	6893
D013139	Spirillum	B03.440.840.750,B03.660.075.710.750	967
D013142	Spirochaeta	B03.440.425.410.711.679,B03.851.595.679	146
D013143	Spirochaetaceae	B03.440.425.410.711,B03.851.595	137
D013144	Spirochaetales	B03.851	136
D013146	Spirometra	B01.050.500.500.736.215.800	46580
D013149	Spiroplasma	B03.440.860.300.750.625	2132
D013151	Spiruroidea	B01.050.500.500.294.400.937.700.680	214002
D013155	Spleen Focus-Forming Viruses	B04.613.807.375.525.850,B04.820.650.375.525.850	11819
D013175	Sporothrix	B01.300.381.820	29907
D013191	Stachybotrys	B01.300.381.840	74721
D013210	Staphylococcus	B03.300.390.400.800.750,B03.353.500.750.750,B03.510.100.750.750,B03.510.400.790.750	1279
D013211	Staphylococcus aureus	B03.300.390.400.800.750.100,B03.353.500.750.750.100,B03.510.100.750.750.100,B03.510.400.790.750.100	1280
D013212	Staphylococcus epidermidis	B03.300.390.400.800.750.343,B03.353.500.750.750.343,B03.510.100.750.750.343,B03.510.400.790.750.343	1282
D013215	Starfish	B01.050.500.408.765	7588
D013286	Datura stramonium	B01.875.800.575.912.250.908.500.188.800	4076
D013288	Streptobacillus	B03.370.700,B03.440.450.700	34104
D013289	Streptococcaceae	B03.353.750.737,B03.510.400.800,B03.510.550.737	1300
D013291	Streptococcus	B03.353.750.737.872,B03.510.400.800.872,B03.510.550.737.872	1301
D013292	Streptococcus agalactiae	B03.353.750.737.872.100,B03.510.400.800.872.100,B03.510.550.737.872.100	1311
D013293	Enterococcus faecalis	B03.353.750.250.250.280,B03.510.550.250.250.280	1351
D013294	Lactococcus lactis	B03.353.750.737.500.400,B03.510.400.800.500.400,B03.510.550.737.500.400	1358
D013295	Streptococcus mutans	B03.353.750.737.872.875.520,B03.510.400.800.872.875.520,B03.510.550.737.872.875.520	1309
D013296	Streptococcus pneumoniae	B03.353.750.737.872.550,B03.510.400.800.872.550,B03.510.550.737.872.550	1313
D013297	Streptococcus pyogenes	B03.353.750.737.872.575,B03.510.400.800.872.575,B03.510.550.737.872.575	1314
D013298	Streptococcus sanguis	B03.353.750.737.872.875.700,B03.510.400.800.872.875.700,B03.510.550.737.872.875.700	1305
D013302	Streptomyces	B03.300.390.400.810.768,B03.510.024.997.775,B03.510.415.400.810.768,B03.510.460.410.810.768	1883
D013303	Streptomyces antibioticus	B03.300.390.400.810.768.100,B03.510.024.997.775.100,B03.510.415.400.810.768.100,B03.510.460.410.810.768.100	1890
D013304	Streptomyces aureofaciens	B03.300.390.400.810.768.125,B03.510.024.997.775.125,B03.510.415.400.810.768.125,B03.510.460.410.810.768.125	1894
D013305	Streptomyces griseus	B03.300.390.400.810.768.375,B03.510.024.997.775.375,B03.510.415.400.810.768.375,B03.510.460.410.810.768.375	1911
D013306	Streptomycetaceae	B03.300.390.400.810,B03.510.024.997,B03.510.415.400.810,B03.510.460.410.810	2062
D013320	Strongyloidea	B01.050.500.500.294.400.968.710	27829
D013321	Strongyloides	B01.050.500.500.294.400.875.640.680	6247
D013323	Strongylus	B01.050.500.500.294.400.968.710.700	40345
D013539	Simian virus 40	B04.280.210.700.615.700,B04.613.204.670.615.700	1891767
D013552	Swine	B01.050.150.900.649.313.500.880	9821
D013621	Taenia	B01.050.500.500.736.215.895	6202
D013712	Tenebrio	B01.050.500.131.617.720.500.500.375.615	7066
D013768	Tetrahymena	B01.043.185.650.375.750.850	5890
D013769	Tetrahymena pyriformis	B01.043.185.650.375.750.850.700	5908
D013802	Thelazioidea	B01.050.500.500.294.400.937.700.722	103829
D013822	Thermoplasma	B02.200.850.800	2302
D013824	Thermus	B03.440.400.425.875	270
D013855	Thiobacillus	B03.440.400.450.800,B03.660.075.400.800	919
D013856	Acidithiobacillus thiooxidans	B03.440.400.425.103.800,B03.660.250.015.800	930
D013987	Ticks	B01.050.500.131.166.132.832	6935
D014026	Tobacco	B01.875.800.575.912.250.908.500.900	4085
D014027	Tobacco Mosaic Virus	B04.715.464.725.800,B04.820.578.844.800	12242
D014035	Togaviridae	B04.820.578.875	11018
D014101	Torpedo	B01.050.150.900.493.370.935,B01.050.150.900.493.378.722	7786
D014114	Toxascaris	B01.050.500.500.294.400.500.100.700	59263
D014119	Toxocara	B01.050.500.500.294.400.500.100.780	6264
D014122	Toxoplasma	B01.043.075.189.250.750.800	5810
D014200	Trematoda	B01.050.500.500.736.715	6178
D014208	Treponema	B03.440.425.410.711.795,B03.851.595.795	157
D014210	Treponema pallidum	B03.440.425.410.711.795.840,B03.851.595.795.840	160
D014224	Triatoma	B01.050.500.131.617.412.420.700.850.800	30075
D014225	Triatominae	B01.050.500.131.617.412.420.700.850	70999
D014231	Tribolium	B01.050.500.131.617.720.500.500.375.799	7069
D014234	Trichinella	B01.050.500.500.294.100.275.780.608	6333
D014242	Trichoderma	B01.300.381.910	5543
D014244	Trichomonas	B01.630.800.808	5721
D014246	Trichomonas vaginalis	B01.630.800.808.717	5722
D014249	Trichophyton	B01.300.381.928	5550
D014250	Trichosporon	B01.300.381.940,B01.300.930.930	5552
D014251	Trichostrongyloidea	B01.050.500.500.294.400.968.746	6314
D014254	Trichostrongylus	B01.050.500.500.294.400.968.746.610	6318
D014258	Trichuris	B01.050.500.500.294.100.275.780.628	36086
D014318	Tritrichomonas	B01.630.800.849	5723
D014319	Triturus	B01.050.150.900.090.608.700.670	8322
D014322	Troglotrematidae	B01.050.500.500.736.715.800	34502
D014324	Trombiculidae	B01.050.500.131.166.132.419.875	92251
D014345	Trypanosoma	B01.268.475.868.887	5690
D014346	Trypanosoma brucei brucei	B01.268.475.868.887.080	5702
D014347	Trypanosoma brucei gambiense	B01.268.475.868.887.110	31285
D014348	Trypanosoma congolense	B01.268.475.868.887.128	5692
D014349	Trypanosoma cruzi	B01.268.475.868.887.140	5693
D014350	Trypanosoma lewisi	B01.268.475.868.887.410	5695
D014370	Tsetse Flies	B01.050.500.131.617.720.500.500.750.400.700	7393
D014417	Tupaia	B01.050.150.900.649.313.996.770.770	9394
D014418	Tupaiidae	B01.050.150.900.649.313.996.770	9393
D014419	Turbellaria	B01.050.500.500.736.847	166384
D014422	Turkeys	B01.050.150.900.248.350.800,B01.050.150.900.248.690.800	9005
D014426	Turtles	B01.050.150.900.833.848	8459
D014431	Tylenchoidea	B01.050.500.500.294.400.984.825	33284
D014509	Ureaplasma	B03.440.860.580.553.900	2129
D014561	Urochordata	B01.050.150.200.727,B01.050.500.272.727	7712
D014562	Urodela	B01.050.150.900.090.608	8293
D014587	Ustilaginales	B01.300.179.853	5267
D014588	Ustilago	B01.300.179.853.800	5269
D014616	Vaccinia virus	B04.280.650.160.650.900	10245
D014632	Valerian	B01.875.800.575.912.250.328.937.888	19952
D014645	Herpesvirus 3, Human	B04.280.382.100.900.460	10335
D014678	Veillonella	B03.440.425.410.800.938	29465
D014703	Veratrum	B01.875.800.575.912.250.618.875.625.920	50241
D014714	Vertebrates	B01.050.150.900	7742
D014721	Vesicular stomatitis Indiana virus	B04.820.480.937.750.900.900	11277
D014733	Vibrio	B03.440.450.900.859,B03.660.250.830.830	662
D014734	Vibrio cholerae	B03.440.450.900.859.225,B03.660.250.830.830.100	666
D014736	Vibrio parahaemolyticus	B03.440.450.900.859.550,B03.660.250.830.830.590	670
D014737	Vibrionaceae	B03.440.450.900,B03.660.250.830	641
D014780	Viruses	B04	10239
D014790	Visna-maedi virus	B04.820.650.589.600.900	2169971
D014856	Walruses	B01.050.150.900.649.313.750.250.821	9705
D014863	Wasps	B01.050.500.131.617.720.500.500.875.900	7438
D014902	West Nile virus	B04.820.230.475.950,B04.820.578.344.350.300.950	11082
D014908	Triticum	B01.875.800.575.912.250.822.918	4564
D014957	Wuchereria	B01.050.500.500.294.400.937.463.708	6292
D014958	Wuchereria bancrofti	B01.050.500.500.294.400.937.463.708.150	6293
D014974	Xanthomonas	B03.440.400.425.967.930,B03.660.250.915.930	338
D014981	Xenopus	B01.050.150.900.090.180.610.500	8353
D014982	Xenopus laevis	B01.050.150.900.090.180.610.500.562	8355
D014999	Yaba monkey tumor virus	B04.280.210.950.950,B04.280.650.160.980.950,B04.613.204.950.950	38804
D015005	Yellow fever virus	B04.820.578.344.350.990	11089
D015007	Yersinia	B03.440.450.425.900,B03.660.250.150.950	629
D015008	Yersinia enterocolitica	B03.440.450.425.900.300,B03.660.250.150.950.160	630
D015010	Yersinia pestis	B03.440.450.425.900.600,B03.660.250.150.950.580	632
D015011	Yersinia pseudotuberculosis	B03.440.450.425.900.615,B03.660.250.150.950.590	633
D015027	Zebrafish	B01.050.150.900.493.200.244.828	7955
D015045	Zoogloea	B03.440.400.425.983,B03.660.075.655.975	349
D015186	Hominidae	B01.050.150.900.649.313.988.400.112.400	9604
D015269	Mycobacterium avium Complex	B03.510.024.962.500.720.100,B03.510.460.400.410.552.552.720.100	37162
D015302	Simian Immunodeficiency Virus	B04.820.650.589.650.800,B04.820.650.805.700	11723
D015303	Simian T-lymphotropic virus 1	B04.613.807.200.725.750,B04.613.807.805.851,B04.820.650.200.725.755,B04.820.650.805.851	33747
D015359	Mycobacterium scrofulaceum	B03.510.024.962.500.720.625,B03.510.460.400.410.552.552.720.625	1783
D015367	Human T-lymphotropic virus 2	B04.613.807.200.730.399,B04.820.650.200.730.404	11909
D015368	Human T-lymphotropic virus 1	B04.613.807.200.725.400,B04.820.650.200.725.400	11908
D015497	HIV-1	B04.820.650.589.650.350.400	11676
D015498	HIV-2	B04.820.650.589.650.350.410	11709
D015608	Cowpox virus	B04.280.650.160.650.150	10243
D015611	Hepatitis B Virus, Duck	B04.280.375.100.450,B04.450.390.100.450	12639
D015613	Hepadnaviridae	B04.280.375,B04.450.390	10404
D015654	Herpesvirus 6, Human	B04.280.382.150.750.400	10368
D015661	Pasteurellaceae	B03.440.450.600,B03.660.250.550	712
D015748	Borrelia burgdorferi Group	B03.440.425.410.711.193.150,B03.851.595.193.150	64895
D015806	Azospirillum brasilense	B03.440.400.425.708.100.020,B03.585.120,B03.660.050.755.750.100.020	192
D016086	Lentivirus	B04.820.650.589	11646
D016087	Immunodeficiency Virus, Bovine	B04.820.650.589.500.400	11657
D016088	Arthritis-Encephalitis Virus, Caprine	B04.820.650.589.600.070	11660
D016089	Immunodeficiency Virus, Feline	B04.820.650.589.530.400	11673
D016092	Spumavirus	B04.820.650.850	11640
D016093	Mason-Pfizer monkey virus	B04.613.807.124.520,B04.613.807.805.550,B04.820.650.124.520,B04.820.650.805.550	11855
D016123	Campylobacter jejuni	B03.440.180.425,B03.660.150.235.250.500.375	197
D016124	Eikenella corrodens	B03.440.450.400.275,B03.660.075.525.170.100	539
